Token	POS-Tag	OOV	Id	Index	Documento
dermatologistas	NOUN	1	11	31	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
humanos	ADJ	0	11	32	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
.	PUNCT	0	11	33	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
O	DET	0	11	34	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
sistema	NOUN	0	11	35	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
analisa	VERB	1	11	36	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
imagens	NOUN	0	11	37	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
dermatoscópicas	ADJ	1	11	38	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
em	ADP	0	11	39	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
menos	ADV	0	11	40	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
de	ADP	0	11	41	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
três	NUM	0	11	42	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
segundos	NOUN	0	11	43	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
.	PUNCT	0	11	44	A Universidade Estadual de Campinas ( Unicamp ) desenvolveu um software de inteligência artificial capaz de diagnosticar melanoma com precisão de 94 % , superando a taxa média de acerto de dermatologistas humanos . O sistema analisa imagens dermatoscópicas em menos de três segundos .
O	DET	0	12	0	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
Brasil	PROPN	0	12	1	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
registrou	VERB	0	12	2	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
recorde	NOUN	0	12	3	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
na	ADP	0	12	4	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
produção	NOUN	0	12	5	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
de	ADP	0	12	6	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
energia	NOUN	0	12	7	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
solar	ADJ	0	12	8	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
fotovoltaica	ADJ	1	12	9	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
,	PUNCT	0	12	10	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
atingindo	VERB	0	12	11	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
capacidade	NOUN	0	12	12	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
instalada	VERB	0	12	13	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
de	ADP	0	12	14	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
30	NUM	0	12	15	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
gigawatts	NOUN	1	12	16	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
.	PUNCT	0	12	17	O Brasil registrou recorde na produção de energia solar fotovoltaica , atingindo capacidade instalada de 30 gigawatts . O país ocupa agora o oitavo lugar no ranking mundial de geração de energia solar , segundo dados da Agência Internacional de Energia Renovável .
